report_date,campaign_key,campaign_name,platform,campaign_group,funnel_stage,campaign_key_type,receita,orders,visits,investimento,impressions,clicks,roas,receita_safe_ad,receita_excecao_manual,receita_pmax_sem_anuncio,receita_por_nome_campanha,receita_outro,receita_anuncio_ambiguo,receita_nao_casado,investimento_anuncio,investimento_campanha,pct_receita_assertiva,pct_receita_anuncio_ambiguo,pct_receita_assertiva_alta,pct_investimento_anuncio,motivos_receita,motivos_investimento
2025-11-03,name|azul|bing ads|brv_va_bing_search_lf_generica_pass,BRV_VA_BING_SEARCH_LF_GENERICA_PASS,Bing Ads,GENERICA,Conversão,name,,,,5908.4299999999994,248485,2616,,,,,,,,,0,5908.4299999999994,,,,0,,campanha
2025-11-03,name|azul|bing ads|brv_va_bing_search_lf_internacional_pass,BRV_VA_BING_SEARCH_LF_INTERNACIONAL_PASS,Bing Ads,INTERNACIONAL,Conversão,name,,,,6682.1799999999994,182749,1196,,,,,,,,,0,6682.1799999999994,,,,0,,campanha
2025-11-03,id|azul|google ads|21500935126,VML_VA_GOOGLE_DISPLAY_LF_US-PASSENGER_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_LF_US-PASSENGER_PASS,Conversão,id,,,,1243.8700000000001,128545,525,,,,,,,,,1243.8700000000001,0,,,,100,,anuncio
2025-11-03,id|azul|google ads|22969988808,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Google Ads,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Consideração,id,,,,6322.2500000000009,614597,1227,,,,,,,,,6322.2400000000007,0.0099999999999909051,,,,99.999841828462962,,anuncio + campanha
2025-11-03,id|azul|meta ads|120211831577200726,VML_VA_META_SOCIAL_MF_AON_PASS,Meta Ads,VML_VA_META_SOCIAL_MF_AON_PASS,Consideração,id,,,,0,,,,,,,,,,,0,0,,,,,,
2025-11-03,id|azul|google ads|18185234105,BRV_VA_GOOGLE_SEARCH_LF_AON-EUA-NBRD_PASS,Google Ads,AON-EUA-NBRD,Conversão,id,,,,7929.71,31761,1948,,,,,,,,,7929.71,0,,,,100,,anuncio
2025-11-03,id|azul|meta ads|120233220400040726,VML_VA_META_SOCIAL_MF_LEADS-AZUL-FRIDAY_PASS,Meta Ads,VML_VA_META_SOCIAL_MF_LEADS-AZUL-FRIDAY_PASS,Consideração,id,,,,0,,,,,,,,,,,0,0,,,,,,
2025-11-03,name|azul|bing ads|brv_va_bing_dmax_lf_aon_pass,BRV_VA_BING_DMAX_LF_AON_PASS,Bing Ads,AON,Conversão,name,,,,6360.52,60220,1140,,,,,,,,,0,6360.52,,,,0,,campanha
2025-11-04,id|azul|google ads|6504006924,BRV_VA_GOOGLE_SEARCH_LF_AON-MARCA-BRD_PASS,Google Ads,AON-MARCA-BRD,Conversão,id,57925.729999999996,50,856,42365.97,94641,67597,1.3672702407144224,57925.729999999996,0,0,0,0,0,0,42365.97,0,100,0,100,100,safe_ad,anuncio
2025-11-04,id|azul|google ads|18482497357,BRV_VA_GOOGLE_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Google Ads,AON-CONCORRENTES-NBRD,Conversão,id,28721.030000000002,4,220,37832.840000000004,188190,10186,0.75915606652844458,0,0,28721.030000000002,0,0,0,0,37832.840000000004,0,100,0,0,100,"anuncio_ambiguo,pmax_sem_anuncio,safe_ad",anuncio
2025-11-04,id|azul|google ads|20417584768,BRV_VA_GOOGLE_PMAX_LF_AON-MARCA_PASS,Google Ads,AON-MARCA,Conversão,id,12596.16,7,173,65171.53,1237723,40338,0.19327703369861043,0,0,12596.16,0,0,0,0,0,65171.53,100,0,0,0,pmax_sem_anuncio,campanha
2025-11-04,id|azul|google ads|11382534426,BRV_VA_GOOGLE_SEARCH_LF_AON-GENERICA-NBRD_PASS,Google Ads,AON-GENERICA-NBRD,Conversão,id,5669.25,2,417,14835.42,78018,6064,0.38214287158705312,5669.25,0,0,0,0,0,0,14835.42,0,100,0,100,100,"pmax_sem_anuncio,safe_ad",anuncio
2025-11-04,id|azul|google ads|21780104044,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Consideração,id,5216.37,1,16,1341.19,57532,9687,3.88935944944415,5216.37,0,0,0,0,0,0,1341.19,0,100,0,100,100,"anuncio_ambiguo,safe_ad",anuncio
2025-11-04,id|azul|google ads|22501211479,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Consideração,id,1935.32,1,40,1149.01,44368,4890,1.6843369509403747,1935.32,0,0,0,0,0,0,1149.01,0,100,0,100,100,safe_ad,anuncio
2025-11-04,id|azul|google ads|21500935126,VML_VA_GOOGLE_DISPLAY_LF_US-PASSENGER_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_LF_US-PASSENGER_PASS,Conversão,id,0,0,4,1056.21,63479,307,0,0,0,0,0,0,0,0,1056.21,0,,,,100,safe_ad,anuncio
2025-11-04,id|azul|google ads|21502808087,VML_VA_GOOGLE_DEMAND-GEN_LF_VANTAGEM-OTA_HOTEL,Google Ads,VML_VA_GOOGLE_DEMAND-GEN_LF_VANTAGEM-OTA_HOTEL,Conversão,id,0,0,25,467.61,17832,234,0,0,0,0,0,0,0,0,467.61,0,,,,100,safe_ad,anuncio
2025-11-04,id|azul|google ads|21501016741,VML_VA_GOOGLE_DISPLAY_LF_VANTAGEM-OTA_HOTEL,Google Ads,VML_VA_GOOGLE_DISPLAY_LF_VANTAGEM-OTA_HOTEL,Conversão,id,0,0,2,398.94,148068,5756,0,0,0,0,0,0,0,0,398.94,0,,,,100,safe_ad,anuncio
2025-11-04,id|azul|google ads|22501274332,VML_VA_GOOGLE_DEMAND-GEN_MF_OFERTAS-AON_PASS,Google Ads,VML_VA_GOOGLE_DEMAND-GEN_MF_OFERTAS-AON_PASS,Consideração,id,0,0,1,673.05,20021,282,0,0,0,0,0,0,0,0,673.05,0,,,,100,safe_ad,anuncio
2025-11-04,id|azul|google ads|18742168531,VML_VA_GOOGLE_DEMAND-GEN_LF_AON_PASS,Google Ads,VML_VA_GOOGLE_DEMAND-GEN_LF_AON_PASS,Conversão,id,0,0,15,3212.1900000000005,115700,261,0,0,0,0,0,0,0,0,3212.1900000000005,0,,,,100,safe_ad,anuncio
2025-11-04,id|azul|google ads|20508311506,BRV_VA_GOOGLE_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Google Ads,AON-US-PASSENGER-BRD,Conversão,id,0,0,46,3923.1800000000003,1766,476,0,0,0,0,0,0,0,0,3923.1800000000003,0,,,,100,"pmax_sem_anuncio,safe_ad",anuncio
2025-11-04,name|azul|bing ads|brv_va_bing_search_lf_internacional_pass,BRV_VA_BING_SEARCH_LF_INTERNACIONAL_PASS,Bing Ads,INTERNACIONAL,Conversão,name,,,,6670.7400000000007,141864,1106,,,,,,,,,0,6670.7400000000007,,,,0,,campanha
2025-11-04,name|azul|rtb|vml_va_rtb-house_display_mf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_MF_AON_PASS,RTB,AON,Consideração,name,,,,2893.1149999999993,592311,11843,,,,,,,,,0,2893.1149999999993,,,,0,,campanha
2025-11-04,id|azul|meta ads|120233220400040726,VML_VA_META_SOCIAL_MF_LEADS-AZUL-FRIDAY_PASS,Meta Ads,VML_VA_META_SOCIAL_MF_LEADS-AZUL-FRIDAY_PASS,Consideração,id,,,,0,,,,,,,,,,,0,0,,,,,,
2025-11-04,name|azul|awin|não identificado,NÃO IDENTIFICADO,Awin,NÃO IDENTIFICADO,Conversão,name,,,,8188.0656000000008,0,0,,,,,,,,,0,8188.0656000000008,,,,0,,campanha
2025-11-04,id|azul|google ads|18185234105,BRV_VA_GOOGLE_SEARCH_LF_AON-EUA-NBRD_PASS,Google Ads,AON-EUA-NBRD,Conversão,id,,,,7349.51,22510,1740,,,,,,,,,7349.5,0.0099999999999909051,,,,99.999863936507325,,anuncio + campanha
2025-11-04,name|azul|kayak|não identificado,NÃO IDENTIFICADO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,2127,0,729,,,,,,,,,0,2127,,,,0,,campanha
2025-11-04,id|azul|google ads|22858128667,BRV_VA_GOOGLE_SEARCH_LF_AON-CANCELAMENTO-BRD_PASS,Google Ads,AON-CANCELAMENTO-BRD,Conversão,id,,,,221.3,3259,498,,,,,,,,,221.3,0,,,,100,,anuncio
2025-11-04,name|azul|bing ads|brv_va_bing_search_lf_eua-passenger_pass,BRV_VA_BING_SEARCH_LF_EUA-PASSENGER_PASS,Bing Ads,EUA-PASSENGER,Conversão,name,,,,2055.97,1989,75,,,,,,,,,0,2055.97,,,,0,,campanha
2025-11-04,id|azul|google ads|22969786299,AZ_VA_GOOGLE_YOUTUBE_UF_CONGONHAS_PASS,Google Ads,AZ_VA_GOOGLE_YOUTUBE_UF_CONGONHAS_PASS,Awareness,id,,,,6315.33,2888355,1664,,,,,,,,,6315.33,0,,,,100,,anuncio
2025-11-04,name|azul|bing ads|brv_va_bing_search_lf_concorrentes_pass,BRV_VA_BING_SEARCH_LF_CONCORRENTES_PASS,Bing Ads,CONCORRENTES,Conversão,name,,,,18442.77,759991,5720,,,,,,,,,0,18442.77,,,,0,,campanha
2025-11-04,name|azul|bing ads|brv_va_bing_search_lf_marca_pass,BRV_VA_BING_SEARCH_LF_MARCA_PASS,Bing Ads,MARCA,Conversão,name,,,,19834.04,45321,7047,,,,,,,,,0,19834.04,,,,0,,campanha
2025-11-04,name|azul|bing ads|brv_va_bing_dmax_lf_aon_pass,BRV_VA_BING_DMAX_LF_AON_PASS,Bing Ads,AON,Conversão,name,,,,8198.98,40273,1178,,,,,,,,,0,8198.98,,,,0,,campanha
2025-11-04,id|azul|google ads|22969988808,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Google Ads,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Consideração,id,,,,6314.9400000000005,570382,1201,,,,,,,,,6314.93,0.010000000000218279,,,,99.999841645367965,,anuncio + campanha
2025-11-04,id|azul|meta ads|120211831577200726,VML_VA_META_SOCIAL_MF_AON_PASS,Meta Ads,VML_VA_META_SOCIAL_MF_AON_PASS,Consideração,id,,,,0,,,,,,,,,,,0,0,,,,,,
2025-11-04,name|azul|bing ads|brv_va_bing_search_lf_generica_pass,BRV_VA_BING_SEARCH_LF_GENERICA_PASS,Bing Ads,GENERICA,Conversão,name,,,,4319.59,198577,1986,,,,,,,,,0,4319.59,,,,0,,campanha
2025-11-04,name|azul|rtb|vml_va_rtb-house_display_lf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_LF_AON_PASS,RTB,AON,Conversão,name,,,,10458,1282498,4018,,,,,,,,,0,10458,,,,0,,campanha
2025-11-05,id|azul|google ads|6504006924,BRV_VA_GOOGLE_SEARCH_LF_AON-MARCA-BRD_PASS,Google Ads,AON-MARCA-BRD,Conversão,id,24601.120000000003,26,756,37794.140000000007,90462,64010,0.65092419089308551,24601.120000000003,0,0,0,0,0,0,37794.140000000007,0,100,0,100,100,safe_ad,anuncio
2025-11-05,id|azul|google ads|20508311506,BRV_VA_GOOGLE_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Google Ads,AON-US-PASSENGER-BRD,Conversão,id,15525.42,5,45,3470.79,1558,379,4.4731660515329361,14917.03,0,608.39,0,0,0,0,3470.7799999999997,0.010000000000218279,100,0,96.081329844860889,99.999711881156742,"pmax_sem_anuncio,safe_ad",anuncio + campanha
2025-11-05,id|azul|google ads|20417584768,BRV_VA_GOOGLE_PMAX_LF_AON-MARCA_PASS,Google Ads,AON-MARCA,Conversão,id,4213.66,5,142,62815.75,1850394,36682,0.0670796734895309,0,0,4213.66,0,0,0,0,0,62815.75,100,0,0,0,pmax_sem_anuncio,campanha
2025-11-05,id|azul|google ads|18482497357,BRV_VA_GOOGLE_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Google Ads,AON-CONCORRENTES-NBRD,Conversão,id,2622,3,221,32324.31,179066,8543,0.081115420561181345,1002.86,0,1619.14,0,0,0,0,32324.31,0,100,0,38.247902364607171,100,"pmax_sem_anuncio,safe_ad",anuncio
2025-11-05,id|azul|google ads|22501211479,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Consideração,id,1568.92,1,158,1088.23,44877,5003,1.4417172840300305,1568.92,0,0,0,0,0,0,1088.23,0,100,0,100,100,safe_ad,anuncio
2025-11-05,id|azul|google ads|18742168531,VML_VA_GOOGLE_DEMAND-GEN_LF_AON_PASS,Google Ads,VML_VA_GOOGLE_DEMAND-GEN_LF_AON_PASS,Conversão,id,0,0,17,3141.18,136894,600,0,0,0,0,0,0,0,0,3141.18,0,,,,100,safe_ad,anuncio
2025-11-05,id|azul|google ads|21502808087,VML_VA_GOOGLE_DEMAND-GEN_LF_VANTAGEM-OTA_HOTEL,Google Ads,VML_VA_GOOGLE_DEMAND-GEN_LF_VANTAGEM-OTA_HOTEL,Conversão,id,0,0,23,479.34000000000003,13791,173,0,0,0,0,0,0,0,0,479.34000000000003,0,,,,100,safe_ad,anuncio
2025-11-05,name|azul|bing ads|brv_va_bing_search_lf_anoiteceu_pass,BRV_VA_BING_SEARCH_LF_ANOITECEU_PASS,Bing Ads,ANOITECEU,Conversão,name,0,0,20,156.95,260,49,0,0,0,0,0,0,0,0,0,156.95,,,,0,por_nome_campanha,campanha
2025-11-05,id|azul|google ads|22501274332,VML_VA_GOOGLE_DEMAND-GEN_MF_OFERTAS-AON_PASS,Google Ads,VML_VA_GOOGLE_DEMAND-GEN_MF_OFERTAS-AON_PASS,Consideração,id,0,0,3,1840.9699999999998,73015,1398,0,0,0,0,0,0,0,0,1840.9699999999998,0,,,,100,safe_ad,anuncio
2025-11-05,id|azul|google ads|21501016741,VML_VA_GOOGLE_DISPLAY_LF_VANTAGEM-OTA_HOTEL,Google Ads,VML_VA_GOOGLE_DISPLAY_LF_VANTAGEM-OTA_HOTEL,Conversão,id,0,0,2,387.81,140174,4784,0,0,0,0,0,0,0,0,387.81,0,,,,100,safe_ad,anuncio
2025-11-05,name|azul|bing ads|brv_va_bing_native_lf_anoiteceu_pass,BRV_VA_BING_NATIVE_LF_ANOITECEU_PASS,Bing Ads,ANOITECEU,Conversão,name,0,0,10,317.45,63853,558,0,0,0,0,0,0,0,0,0,317.45,,,,0,por_nome_campanha,campanha
2025-11-05,id|azul|google ads|22969786299,AZ_VA_GOOGLE_YOUTUBE_UF_CONGONHAS_PASS,Google Ads,AZ_VA_GOOGLE_YOUTUBE_UF_CONGONHAS_PASS,Awareness,id,0,0,1,6295.7999999999993,2367957,1441,0,0,0,0,0,0,0,0,6295.7999999999993,0,,,,100,safe_ad,anuncio
2025-11-05,name|azul|bing ads|brv_va_bing_dmax_lf_anoiteceu_pass,BRV_VA_BING_DMAX_LF_ANOITECEU_PASS,Bing Ads,ANOITECEU,Conversão,name,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,,,,,por_nome_campanha,
2025-11-05,id|azul|google ads|11382534426,BRV_VA_GOOGLE_SEARCH_LF_AON-GENERICA-NBRD_PASS,Google Ads,AON-GENERICA-NBRD,Conversão,id,0,0,406,15513.179999999998,86076,6096,0,0,0,0,0,0,0,0,15513.179999999998,0,,,,100,"pmax_sem_anuncio,safe_ad",anuncio
2025-11-05,id|azul|google ads|21780104044,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Consideração,id,0,0,6,1307.5,50822,8304,0,0,0,0,0,0,0,0,1307.5,0,,,,100,"anuncio_ambiguo,safe_ad",anuncio
2025-11-05,id|azul|google ads|21500935126,VML_VA_GOOGLE_DISPLAY_LF_US-PASSENGER_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_LF_US-PASSENGER_PASS,Conversão,id,0,0,2,1048.75,52069,305,0,0,0,0,0,0,0,0,1048.74,0.0099999999999909051,,,,99.99904648390941,safe_ad,anuncio + campanha
2025-11-05,id|azul|google ads|18185234105,BRV_VA_GOOGLE_SEARCH_LF_AON-EUA-NBRD_PASS,Google Ads,AON-EUA-NBRD,Conversão,id,,,,7076.5999999999995,22021,1616,,,,,,,,,7076.5999999999995,0,,,,100,,anuncio
2025-11-05,id|azul|google ads|23225004405,BRV_VA_GOOGLE_SEARCH_LF_ANOITECEU_PASS,Google Ads,ANOITECEU,Conversão,id,,,,55097.35,98505,10008,,,,,,,,,55097.35,0,,,,100,,anuncio
2025-11-05,name|azul|bing ads|brv_va_bing_search_lf_eua-passenger_pass,BRV_VA_BING_SEARCH_LF_EUA-PASSENGER_PASS,Bing Ads,EUA-PASSENGER,Conversão,name,,,,2055.38,2685,67,,,,,,,,,0,2055.38,,,,0,,campanha
2025-11-05,name|azul|bing ads|brv_va_bing_dmax_lf_aon_pass,BRV_VA_BING_DMAX_LF_AON_PASS,Bing Ads,AON,Conversão,name,,,,8212.26,36160,1124,,,,,,,,,0,8212.26,,,,0,,campanha
2025-11-05,id|azul|meta ads|120211831577200726,VML_VA_META_SOCIAL_MF_AON_PASS,Meta Ads,VML_VA_META_SOCIAL_MF_AON_PASS,Consideração,id,,,,0,,,,,,,,,,,0,0,,,,,,
2025-11-05,id|azul|google ads|22969988808,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Google Ads,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Consideração,id,,,,6300.9600000000009,540275,1021,,,,,,,,,6300.9600000000009,0,,,,100,,anuncio
2025-11-05,name|azul|bing ads|brv_va_bing_search_lf_generica_pass,BRV_VA_BING_SEARCH_LF_GENERICA_PASS,Bing Ads,GENERICA,Conversão,name,,,,3974.9,140667,1485,,,,,,,,,0,3974.9,,,,0,,campanha
2025-11-05,name|azul|rtb|vml_va_rtb-house_display_mf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_MF_AON_PASS,RTB,AON,Consideração,name,,,,2671.245,618179,10612,,,,,,,,,0,2671.245,,,,0,,campanha
2025-11-05,name|azul|bing ads|brv_va_bing_search_lf_marca_pass,BRV_VA_BING_SEARCH_LF_MARCA_PASS,Bing Ads,MARCA,Conversão,name,,,,18387.1,36849,6493,,,,,,,,,0,18387.1,,,,0,,campanha
2025-11-05,name|azul|awin|não identificado,NÃO IDENTIFICADO,Awin,NÃO IDENTIFICADO,Conversão,name,,,,10081.975600000002,0,0,,,,,,,,,0,10081.975600000002,,,,0,,campanha
2025-11-05,name|azul|kayak|não identificado,NÃO IDENTIFICADO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,1975,0,705,,,,,,,,,0,1975,,,,0,,campanha
2025-11-05,id|azul|google ads|22858128667,BRV_VA_GOOGLE_SEARCH_LF_AON-CANCELAMENTO-BRD_PASS,Google Ads,AON-CANCELAMENTO-BRD,Conversão,id,,,,220.62,4210,490,,,,,,,,,220.62,0,,,,100,,anuncio
2025-11-05,name|azul|bing ads|brv_va_bing_search_lf_concorrentes_pass,BRV_VA_BING_SEARCH_LF_CONCORRENTES_PASS,Bing Ads,CONCORRENTES,Conversão,name,,,,18553.73,667154,5392,,,,,,,,,0,18553.73,,,,0,,campanha
2025-11-05,id|azul|google ads|23234508223,BRV_VA_GOOGLE_PMAX_LF_ANOITECEU_PASS,Google Ads,ANOITECEU,Conversão,id,,,,96489.63,263983,12906,,,,,,,,,0,96489.63,,,,0,,campanha
2025-11-05,name|azul|rtb|vml_va_rtb-house_display_lf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_LF_AON_PASS,RTB,AON,Conversão,name,,,,6887.1000000000013,1033243,2980,,,,,,,,,0,6887.1000000000013,,,,0,,campanha
2025-11-05,name|azul|bing ads|brv_va_bing_search_lf_internacional_pass,BRV_VA_BING_SEARCH_LF_INTERNACIONAL_PASS,Bing Ads,INTERNACIONAL,Conversão,name,,,,6810.7599999999993,103899,1012,,,,,,,,,0,6810.7599999999993,,,,0,,campanha
2025-11-05,id|azul|meta ads|120233220400040726,VML_VA_META_SOCIAL_MF_LEADS-AZUL-FRIDAY_PASS,Meta Ads,VML_VA_META_SOCIAL_MF_LEADS-AZUL-FRIDAY_PASS,Consideração,id,,,,0,,,,,,,,,,,0,0,,,,,,
2025-11-06,id|azul|google ads|6504006924,BRV_VA_GOOGLE_SEARCH_LF_AON-MARCA-BRD_PASS,Google Ads,AON-MARCA-BRD,Conversão,id,62971.39,40,669,36966.46,87344,62234,1.7034736352899358,62971.39,0,0,0,0,0,0,36966.46,0,100,0,100,100,"pmax_sem_anuncio,safe_ad",anuncio
2025-11-06,name|azul|bing ads|brv_va_bing_search_lf_marca_pass,BRV_VA_BING_SEARCH_LF_MARCA_PASS,Bing Ads,MARCA,Conversão,name,10843.65,1,12,19908.3,57351,6866,0.54467985714500988,0,0,0,10843.65,0,0,0,0,19908.3,100,0,0,0,por_nome_campanha,campanha
2025-11-06,id|azul|google ads|20417584768,BRV_VA_GOOGLE_PMAX_LF_AON-MARCA_PASS,Google Ads,AON-MARCA,Conversão,id,7842.08,4,143,55929.08,1645573,32658,0.14021471477807251,0,0,7842.08,0,0,0,0,0,55929.08,100,0,0,0,pmax_sem_anuncio,campanha
2025-11-06,id|azul|google ads|18482497357,BRV_VA_GOOGLE_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Google Ads,AON-CONCORRENTES-NBRD,Conversão,id,3798.85,2,220,30743.93,185871,7956,0.12356422877621696,0,0,3798.85,0,0,0,0,30743.93,0,100,0,0,100,"pmax_sem_anuncio,safe_ad",anuncio
2025-11-06,id|azul|google ads|11382534426,BRV_VA_GOOGLE_SEARCH_LF_AON-GENERICA-NBRD_PASS,Google Ads,AON-GENERICA-NBRD,Conversão,id,3520.5,3,807,15234.669999999998,79031,5671,0.23108475602031422,3520.5,0,0,0,0,0,0,15234.669999999998,0,100,0,100,100,"pmax_sem_anuncio,safe_ad",anuncio
2025-11-06,name|azul|bing ads|brv_va_bing_search_lf_anoiteceu_pass,BRV_VA_BING_SEARCH_LF_ANOITECEU_PASS,Bing Ads,ANOITECEU,Conversão,name,2249.43,1,2,,,,,0,0,0,2249.43,0,0,0,,,100,0,0,,por_nome_campanha,
2025-11-06,id|azul|google ads|20508311506,BRV_VA_GOOGLE_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Google Ads,AON-US-PASSENGER-BRD,Conversão,id,1036.29,1,43,3320.87,1483,387,0.31205376904244969,1036.29,0,0,0,0,0,0,3320.87,0,100,0,100,100,"pmax_sem_anuncio,safe_ad",anuncio
2025-11-06,name|azul|bing ads|brv_va_bing_dmax_lf_anoiteceu_pass,BRV_VA_BING_DMAX_LF_ANOITECEU_PASS,Bing Ads,ANOITECEU,Conversão,name,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2025-11-06,id|azul|google ads|22501211479,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_OFERTAS-AON_PASS,Consideração,id,0,0,40,732.12,31629,3963,0,0,0,0,0,0,0,0,732.12,0,,,,100,safe_ad,anuncio
2025-11-06,id|azul|google ads|21780104044,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_MF_AON_PASS,Consideração,id,0,0,9,1347.07,50942,9404,0,0,0,0,0,0,0,0,1347.06,0.0099999999999909051,,,,99.999257648080658,"anuncio_ambiguo,safe_ad",anuncio + campanha
2025-11-06,id|azul|google ads|21502808087,VML_VA_GOOGLE_DEMAND-GEN_LF_VANTAGEM-OTA_HOTEL,Google Ads,VML_VA_GOOGLE_DEMAND-GEN_LF_VANTAGEM-OTA_HOTEL,Conversão,id,0,0,20,466.56,16123,191,0,0,0,0,0,0,0,0,466.56,0,,,,100,safe_ad,anuncio
2025-11-06,id|azul|google ads|22501274332,VML_VA_GOOGLE_DEMAND-GEN_MF_OFERTAS-AON_PASS,Google Ads,VML_VA_GOOGLE_DEMAND-GEN_MF_OFERTAS-AON_PASS,Consideração,id,0,0,1,655.61,16094,236,0,0,0,0,0,0,0,0,655.61,0,,,,100,safe_ad,anuncio
2025-11-06,id|azul|google ads|21500935126,VML_VA_GOOGLE_DISPLAY_LF_US-PASSENGER_PASS,Google Ads,VML_VA_GOOGLE_DISPLAY_LF_US-PASSENGER_PASS,Conversão,id,0,0,3,1058.98,31316,330,0,0,0,0,0,0,0,0,1058.9799999999998,1.4210854715202004e-13,,,,99.999999999999972,safe_ad,anuncio + campanha
2025-11-06,id|azul|google ads|18742168531,VML_VA_GOOGLE_DEMAND-GEN_LF_AON_PASS,Google Ads,VML_VA_GOOGLE_DEMAND-GEN_LF_AON_PASS,Conversão,id,0,0,18,3204.0200000000004,204828,1071,0,0,0,0,0,0,0,0,3204.0200000000004,0,,,,100,safe_ad,anuncio
2025-11-06,id|azul|google ads|21501016741,VML_VA_GOOGLE_DISPLAY_LF_VANTAGEM-OTA_HOTEL,Google Ads,VML_VA_GOOGLE_DISPLAY_LF_VANTAGEM-OTA_HOTEL,Conversão,id,0,0,3,370.5,152987,5257,0,0,0,0,0,0,0,0,370.5,0,,,,100,safe_ad,anuncio
2025-11-06,id|azul|google ads|22969988808,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Google Ads,AZ_VA_GOOGLE_YOUTUBE_MF_CONGONHAS_PASS,Consideração,id,,,,6289.54,1010510,847,,,,,,,,,6289.54,0,,,,100,,anuncio
2025-11-06,name|azul|bing ads|brv_va_bing_search_lf_generica_pass,BRV_VA_BING_SEARCH_LF_GENERICA_PASS,Bing Ads,GENERICA,Conversão,name,,,,5950.4000000000005,312929,3035,,,,,,,,,0,5950.4000000000005,,,,0,,campanha
2025-11-06,name|azul|rtb|vml_va_rtb-house_display_mf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_MF_AON_PASS,RTB,AON,Consideração,name,,,,1011.3800000000001,255939,4097,,,,,,,,,0,1011.3800000000001,,,,0,,campanha
2025-11-06,name|azul|bing ads|brv_va_bing_search_lf_internacional_pass,BRV_VA_BING_SEARCH_LF_INTERNACIONAL_PASS,Bing Ads,INTERNACIONAL,Conversão,name,,,,6867.8799999999992,82918,997,,,,,,,,,0,6867.8799999999992,,,,0,,campanha
2025-11-06,name|azul|rtb|vml_va_rtb-house_display_lf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_LF_AON_PASS,RTB,AON,Conversão,name,,,,6249.6,960664,2976,,,,,,,,,0,6249.6,,,,0,,campanha
2025-11-06,id|azul|google ads|22858128667,BRV_VA_GOOGLE_SEARCH_LF_AON-CANCELAMENTO-BRD_PASS,Google Ads,AON-CANCELAMENTO-BRD,Conversão,id,,,,278.03000000000003,4083,487,,,,,,,,,278.03000000000003,0,,,,100,,anuncio
2025-11-06,name|azul|kayak|não identificado,NÃO IDENTIFICADO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,2416.4,0,838,,,,,,,,,0,2416.4,,,,0,,campanha
2025-11-06,name|azul|bing ads|brv_va_bing_search_lf_eua-passenger_pass,BRV_VA_BING_SEARCH_LF_EUA-PASSENGER_PASS,Bing Ads,EUA-PASSENGER,Conversão,name,,,,2063.94,1151,50,,,,,,,,,0,2063.94,,,,0,,campanha
2025-11-06,name|azul|awin|não identificado,NÃO IDENTIFICADO,Awin,NÃO IDENTIFICADO,Conversão,name,,,,9254.0872,0,0,,,,,,,,,0,9254.0872,,,,0,,campanha
